name,title,notes,tags,groups,resource_count,formats,metadata_created,metadata_modified,license_title,portal_url,has_description,has_tags,has_license
zones-jocs-infantils-zona-juegos-infantiles,Zones Jocs Infantils,"Ubicació de parcs infantils i zones de jocs infantils en el municipi de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Geographic grid system', 'Sistema de cuadrículas geográficas', 'Sistema de quadrícules geogràfiques')","('Educación', 'Sociedad y Bienestar')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-28T17:30:31.707154,2026-02-28T17:35:05.713677,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/zones-jocs-infantils-zona-juegos-infantiles,True,True,True
zones-dactivitats-zonas-de-actividades,Zones d'activitats,"Informació geogràfica de les zones d'activitats.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Cultura y Ocio', 'Turismo')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-28T16:55:01.222106,2026-02-28T17:01:00.307231,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/zones-dactivitats-zonas-de-actividades,True,True,True
zona-de-bajas-emisiones,Zona de Baixes Emissions,"Àmbit de la Zona de Baixes Emissions de la ciutat de València segons l'Ordenança aprovada provisionalment pel Ple de l'Ajuntament de data 25/02/2025.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('ZBE', 'Zona de baixes emissions', 'Zona de bajas emisiones')","('Medio Ambiente',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-28T16:41:06.314378,2026-02-28T16:46:45.181936,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/zona-de-bajas-emisiones,True,True,True
xarxa-topografica-municipal-red-topografica-municipal,Xarxa Topogràfica Municipal,"Xarxa Topogràfica Municipal.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('buildings', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-28T16:21:24.474131,2026-02-28T16:27:59.748880,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/xarxa-topografica-municipal-red-topografica-municipal,True,True,True
vivendes-proteccio-publica-vpp-viviendas-proteccion-publica-vpp,Vivendes Protecció Pública (VPP),"Localització de les vivendes de protecció pública, diferenciant les que tenen licència d'obra i les que estàn finalitzades.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales', 'buildings', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-26T13:01:30.886343,2026-02-26T13:08:05.188596,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/vivendes-proteccio-publica-vpp-viviendas-proteccion-publica-vpp,True,True,True
urinaris-urinarios,Urinaris,"Ubicació d'urinaris públics.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T19:20:12.115985,2026-02-25T19:23:52.199887,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/urinaris-urinarios,True,True,True
seccions-censals-secciones-censales,Seccions censals,"Les Seccions Censals tenen un nombre màxim de població i diverses Seccions Censals formen un Barri.  * Coddistrit: Codi de districte. * Codsec: Codi de la secció. * Coddistsec : Codi del districte i la secció.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Distribució de la població - demografia', 'Distribución de la población - demografía', 'Population distribution - demography', 'Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T18:55:37.549042,2026-02-25T18:59:45.251546,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/seccions-censals-secciones-censales,True,True,True
rutas-turismo-barrio,Rutes Turisme Barri,"Localització dels recursos turístics dels barris desenrotllats pel programa turisme de barris, així com la ruta a través d'estos recursos.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('barrios', 'barris', 'ruta', 'turisme', 'turismo')","('Turismo',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T18:42:54.491995,2026-02-25T18:47:11.819690,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/rutas-turismo-barrio,True,True,True
rutas-accesibles-jardin-turia,Rutes Accessibles Jardí Túria,"Localització dels recursos turístics rellevants a través de la ruta accessible pels Jardins del Túria.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Turia', 'Túria', 'accesibilidad', 'accessibilitat', 'ruta')","('Turismo',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T17:56:02.105881,2026-02-25T18:22:08.206212,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/rutas-accesibles-jardin-turia,True,True,True
ruta-del-patrimonio-industrial-del-grao,Ruta del Patrimoni Industrial del Grau,"Ruta del Patrimoni Industrial del Grau.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Grao', 'Grau', 'edificios', 'edificis', 'industrial', 'ruta')","('Turismo',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T17:43:59.686792,2026-02-25T17:49:00.093310,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/ruta-del-patrimonio-industrial-del-grao,True,True,True
rellotges-amb-termometre-relojes-con-termometro,Rellotges amb termòmetre,"Ubicació dels rellotges amb termòmetre a la ciutat de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Condiciones atmosféricas', 'Condicions atmosfèriques', 'Environmental observation facilities', 'Instalaciones de observación del medio ambiente', 'Weather conditions', 'addresses', 'adreces', 'direcciones')","('Sociedad y Bienestar',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T17:17:55.620663,2026-02-25T17:20:58.094033,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/rellotges-amb-termometre-relojes-con-termometro,True,True,True
registro-de-agrupaciones-de-interes-urbanistico-registre-dagrupacions-dinteres-u,Registre d'Agrupacions d'Interés Urbanístic,"Conté el registre de programes i agrupacions d'interés urbanístic a la ciutat de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Land use', 'Uso del suelo', 'Ús del sòl')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T10:33:54.030916,2026-02-25T10:38:19.446115,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/registro-de-agrupaciones-de-interes-urbanistico-registre-dagrupacions-dinteres-u,True,True,True
recursos-turisticos,Recursos Turístics,"Localització dels recursos turístics de les rutes proposades des del servici de Turisme.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('recursos', 'rutas', 'rutes', 'turisme', 'turismo')","('Turismo',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-25T10:20:47.111317,2026-02-25T10:24:50.762060,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/recursos-turisticos,True,True,True
recarrega-vehicles-electrics-recarga-vehiculos-electricos,Recarrega vehicles elèctrics,"Informació geogràfica sobre la recàrrega de vehicles elèctrics, en execució, pendents d'executar i en servici.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Energetic resources', 'Recursos energètics', 'Recursos energéticos')","('Medio Ambiente', 'Urbanismo e Infraestructuras')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T18:44:48.939050,2026-02-24T18:50:02.344698,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/recarrega-vehicles-electrics-recarga-vehiculos-electricos,True,True,True
quioscs-premsa-quioscos-prensa,Quioscs premsa,"Quioscos en el domini públic municipal destinats a la venda de premsa, revistes i altres articles. Inclou informació sobre la ubicació, la titularitat i el tipus de quiosc.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('buildings', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T18:10:37.234777,2026-02-24T18:20:04.224300,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/quioscs-premsa-quioscos-prensa,True,True,True
quioscs-flors-quioscos-flores,Quioscs flors,"Quioscos en el domini públic municipal destinats a l'exposició i venda de flors, plantes i llavors. Inclou informació sobre la ubicació, la titularitat i el tipus de quiosc.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('buildings', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T17:44:51.028103,2026-02-24T17:48:17.603171,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/quioscs-flors-quioscos-flores,True,True,True
quiosc-once-quiosco-once,Quiosc ONCE,"Quioscos en el domini públic municipal destinats a la venda dels productes que comercialitza l'Organització Nacional de Cecs Espanyols (ONCE).

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('buildings', 'edificios', 'edificis')","('Sociedad y Bienestar',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T17:28:58.017449,2026-02-24T17:36:27.779315,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/quiosc-once-quiosco-once,True,True,True
punts-wifi-puntos-wifi,Punts Wifi,"Ubicació de xarxes wifi públiques.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T17:17:42.228683,2026-02-24T17:21:30.629522,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/punts-wifi-puntos-wifi,True,True,True
proyectos-europeos,Projectes Europeus,"Projectes Europeus.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Europa', 'UE', 'subvenció', 'subvención')","('Sector Público', 'Sociedad y Bienestar')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T17:06:18.355955,2026-02-24T17:11:07.041878,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/proyectos-europeos,True,True,True
portals-dels-carrers-portales-de-las-calles,Portals dels carrers,"Contenen les capes d'informació administrativa provinent del servici d'Urbanisme i Infraestructures d'Opendata referents als portals dels carrers de la ciutat de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('addresses', 'adreces', 'buildings', 'direcciones', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T16:17:33.036694,2026-02-24T16:22:15.628949,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/portals-dels-carrers-portales-de-las-calles,True,True,True
pipicans-zona-socialitzacio-canina-pipicanes-zona-socializacion-canina,Pipicans - Zona Socialització Canina,"Informació geogràfica relacionada amb els pipicans existents a la ciutat de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Medio Ambiente',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T16:03:34.790502,2026-02-24T16:08:09.381278,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/pipicans-zona-socialitzacio-canina-pipicanes-zona-socializacion-canina,True,True,True
pgou-calificacions-pgou-calificaciones,PGOU - Calificacions,"Contenen les capes d'informació administrativa provinent del servici d'Urbanisme i Infraestructures d'Opendata referents a les qualificacions del Pla General d'Ordenació Urbana.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-24T15:34:53.664720,2026-02-24T15:40:26.640180,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/pgou-calificacions-pgou-calificaciones,True,True,True
passarelles-platges-pasarelas-de-playas,Passarel·les platges,"Dades geogràfiques sobre la localització de les passarel·les de les platges.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('turisme', 'turismo')","('Turismo', 'Urbanismo e Infraestructuras')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T19:13:43.143898,2026-02-23T19:17:45.799726,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/passarelles-platges-pasarelas-de-playas,True,True,True
papereres-papeleras,Papereres,"Punts georeferenciats on se situen les papereres a València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Medio Ambiente',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T18:49:51.655314,2026-02-23T18:53:20.900332,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/papereres-papeleras,True,True,True
ordenances-taules-i-cadires-ordenanzas-mesas-y-sillas,Ordenances Taules i Cadires,"Localització de les ordenances de taules i cadires.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Areas subject to management restrictions or regulations and notification units', 'Zonas sujetas a ordenación a restricciones o reglamentaciones y unidades de notificación', 'Àrees subjectes a gestió restriccions o regulacions i unitats de notificació')","('Sector Público',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T18:38:28.547816,2026-02-23T18:42:23.878257,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/ordenances-taules-i-cadires-ordenanzas-mesas-y-sillas,True,True,True
ordenances-espais-publics-ordenanza-espacios-publicos,Ordenança Espais Públics,"Ordenança d'espais públics.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Areas subject to management restrictions or regulations and notification units', 'Zonas sujetas a ordenación a restricciones o reglamentaciones y unidades de notificación', 'Àrees subjectes a gestió restriccions o regulacions i unitats de notificació')","('Sector Público',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T18:02:23.483645,2026-02-23T18:07:34.236963,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/ordenances-espais-publics-ordenanza-espacios-publicos,True,True,True
ocupacio-via-publica-ocupacion-via-publica,Ocupació via pública,"Informació geogràfica referent a l'ocupació de la via pública per festejos, incidències o obres.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('addresses', 'adreces', 'direcciones')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T17:49:17.946127,2026-02-23T17:54:17.888076,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/ocupacio-via-publica-ocupacion-via-publica,True,True,True
mupis-ocoval,Mupis OCOVAL,"Contenen les capes d'informació administrativa provinent del servici d'Urbanisme i Infraestructures d'Opendata referents a suports publicitaris de l'Ordenança de Rases i Tastos.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('buildings', 'edificios', 'edificis')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T17:17:23.785977,2026-02-23T17:22:53.945152,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/mupis-ocoval,True,True,True
monuments-turistics-monumentos-turisticos,Monuments turístics,"Localització dels monuments turístics més importants de la ciutat.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('buildings', 'edificis', 'eficios')","('Turismo',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T16:24:23.431736,2026-02-23T16:28:09.236095,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/monuments-turistics-monumentos-turisticos,True,True,True
mobiliari-informatiu-mobiliario-informativo,Mobiliari informatiu,"Conté la informació del mobiliari informatiu com són els cartells publicitaris, d'esdeveniments i de l'ajuntament.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T15:41:10.667467,2026-02-23T15:46:55.002018,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/mobiliari-informatiu-mobiliario-informativo,True,True,True
majors-mayores,Majors,"Associacions i centres destinats a la tercera edat.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Sociedad y Bienestar',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T10:37:09.827989,2026-02-23T10:42:33.995740,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/majors-mayores,True,True,True
localitzacio-contenidors-piles-localizacion-contenedores-pilas,Localització contenidors piles,"Ubicació de contenidors de piles.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Medio Ambiente',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T08:38:07.806931,2026-02-23T08:41:35.897414,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/localitzacio-contenidors-piles-localizacion-contenedores-pilas,True,True,True
llavapeus-platges-lavapies-playas,Llavapeus platges,"Dades geogràfiques sobre la localització dels llavapeus de les platges.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Medio Ambiente',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-23T07:56:42.986150,2026-02-23T08:03:46.027461,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/llavapeus-platges-lavapies-playas,True,True,True
joventut-juventud,Joventut,"Informació geogràfica de centres i associacions relacionades amb activitats per a la joventut.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Sociedad y Bienestar',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T18:13:28.099628,2026-02-20T13:23:05.019460,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/joventut-juventud,True,True,True
innovacio-social-innovacion-social,Innovació Social,"Ubicació i descripció dels projectes d'innovació social en el municipi de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales', 'addresses', 'adreces', 'direcciones')","('Sociedad y Bienestar',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T18:01:14.495883,2026-02-19T18:08:02.629977,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/innovacio-social-innovacion-social,True,True,True
zones-carrega-descarrega-zonas-carga-descarga,Zones càrrega descàrrega,"Dades geogràfiques sobre la localització de les zones de càrrega i descàrrega.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('carga', 'càrrega', 'descarga', 'descàrrega', 'zona')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T13:03:19.844468,2026-02-19T13:07:42.876067,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/zones-carrega-descarrega-zonas-carga-descarga,True,True,True
vehiculos-movilidad-personal-tipo-b,Vehicles Mobilitat Personal Tipus B,Informació geogràfica sobre itineraris permesos per a vehicles de mobilitat personal tipus B,"('Redes de transporte', 'Transport networks', 'Xarxes de transport')","('Transporte', 'Urbanismo e Infraestructuras')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T12:44:09.498515,2026-02-19T12:48:05.120934,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/vehiculos-movilidad-personal-tipo-b,True,True,True
vehiculos-movilidad-personal-tipo-a,Vehicles Mobilitat Personal Tipus A,"Capa de línies pels quals poden circular els vehiculos de mobilitat personal tipus A.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Redes de transporte', 'Transport networks', 'Xarxes de transport')","('Transporte', 'Urbanismo e Infraestructuras')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T12:36:02.444302,2026-02-19T12:40:44.554754,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/vehiculos-movilidad-personal-tipo-a,True,True,True
sentits-circulacio-sentidos-circulacion,Sentits circulació,"Conté la distribució geogràfica dels sentits de circulació en tipus punt presents en l'àrea metropolitana de la ciutat de València.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('addresses', 'adreces', 'direcciones')","('Transporte', 'Urbanismo e Infraestructuras')",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T12:04:25.045728,2026-02-19T12:09:47.872467,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/sentits-circulacio-sentidos-circulacion,True,True,True
senalizacion-horizontal,Senyalització Horitzontal,"Conté informació de marques transversals (línies de detenció), aparcaments, longitudinals (carrils de circulació), inscripcions (fletxes, textos…), passos de vianants, cebreados, ora i carril bici.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('ORA', 'aparcament', 'aparcamiento', 'bici', 'carril', 'mobilitat', 'movilidad', 'peatón', 'senyalització', 'señalización', 'trànsit', 'tráfico', 'vianant')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T11:49:18.823719,2026-02-19T11:58:48.902863,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/senalizacion-horizontal,True,True,True
reguladors-grups-semaforics-reguladores-grupos-semaforicos,Reguladors grups semafòrics,"Dades geogràfiques sobre la localització dels reguladors dels grups semafòrics, indicant si gestionen semàfors de led o halògens.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Redes de transporte', 'Transport networks', 'Xarxes de transport')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T11:35:11.721726,2026-02-19T11:44:40.758720,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/reguladors-grups-semaforics-reguladores-grupos-semaforicos,True,True,True
pilons-extraibles-bolardos-extraibles,Pilons extraïbles,"Ubicació de pilons extraïbles.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('buildings', 'edificios', 'edificis')","('Transporte',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T10:51:51.415098,2026-02-19T11:04:01.628272,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/pilons-extraibles-bolardos-extraibles,True,True,True
perimetre-camions-perimetro-camiones,Perímetre Camions,"Zona delimitada permesa per a la circulació de camions.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Redes de transporte', 'Transport networks', 'Xarxes de transport')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T10:41:00.547959,2026-02-19T10:44:18.821751,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/perimetre-camions-perimetro-camiones,True,True,True
parkings,Pàrquings,"Ubicació de Pàrquings públics.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Transporte',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T10:22:36.252732,2026-02-19T10:32:57.215715,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/parkings,True,True,True
panells-informatius-paneles-informativos,Panells informatius,"Localització de panells informatius.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Public and state utility services', 'Servicios de utilidad pública y estatales')","('Urbanismo e Infraestructuras',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T10:12:44.960461,2026-02-19T10:17:09.481272,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/panells-informatius-paneles-informativos,True,True,True
hidrants-per-als-bombers,Hidrants per als bombers,"Xarxa d'hidrants de protecció contra incendis.

Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos","('Human health and safety', 'Salud y seguridad humanas', 'Seguretat i salut humana', 'buildings', 'edificios', 'edificis')","('Seguridad',)",5,"('GEOJSON', 'HTML', 'JSON', 'KMZ', 'PBF')",2026-02-19T07:53:27.771960,2026-02-19T08:00:20.010943,Atribución 4.0 Internacional (CC BY 4.0),https://opendata.vlci.valencia.es/dataset/hidrants-per-als-bombers,True,True,True
